date,biz_name,total_count,push_rate,violation_rate,review_count,reject_count,error_value,base_status,source_file,day,biz_group,push_rate_pct,violation_rate_pct,total_7d_avg,push_rate_7d_avg,violation_rate_7d_avg,review_7d_avg,total_vs_7d_pct,push_vs_7d_pct,vio_vs_7d_pct
2026-01-26,国内小镇书籍,17371.0,0.01951528409418,0.00126647861378159,339.0,22.0,,✓,表2_国内小镇书籍.xlsx,2026-01-26,国内小镇,1.951528409418,0.126647861378159,19058.0,0.01560702189122195,0.0014451978239410565,295.0,-0.08851925700493231,0.25041691042646785,-0.12366418437587945
2026-01-27,国内小镇书籍,17392.0,0.015869365225391,0.000919963201471941,276.0,16.0,,✓,表2_国内小镇书籍.xlsx,2026-01-27,国内小镇,1.5869365225391001,0.0919963201471941,18820.0,0.015644499510388956,0.0013701643064454687,292.2857142857143,-0.07587672688629118,0.01437346812230839,-0.32857453872919534
2026-01-28,国内小镇书籍,18316.0,0.0168704957414283,0.00147412098711509,309.0,27.0,,✓,表2_国内小镇书籍.xlsx,2026-01-28,国内小镇,1.68704957414283,0.147412098711509,19408.285714285714,0.015378137030128145,0.0013895792117144202,298.42857142857144,-0.05627935049831439,0.09704418086380645,0.06083983891523871
2026-01-29,国内小镇书籍,21480.0,0.0118249534450652,0.00148975791433892,254.0,32.0,,✓,表2_国内小镇书籍.xlsx,2026-01-29,国内小镇,1.18249534450652,0.148975791433892,20440.428571428572,0.015373774764851843,0.0014119923907383344,310.57142857142856,0.05085859256515444,-0.23083604216058268,0.05507503022726764
2026-01-30,国内小镇书籍,24222.0,0.0127982825530509,0.0011972586904467,310.0,29.0,,✓,表2_国内小镇书籍.xlsx,2026-01-30,国内小镇,1.27982825530509,0.11972586904466999,21630.428571428572,0.015260423090452186,0.0013672873739156645,324.0,0.1198113768302589,-0.16134156456918589,-0.12435475285786711
2026-01-31,国内小镇书籍,26747.0,0.0108049500878603,0.00123378322802557,289.0,33.0,,✓,表2_国内小镇书籍.xlsx,2026-01-31,国内小镇,1.0804950087860299,0.123378322802557,21501.14285714286,0.015093958664368372,0.0013575571235662344,318.0,0.2439803864246418,-0.2841539898100385,-0.09117398700359407
2026-02-01,国内小镇书籍,30385.0,0.0137896988645713,0.00134935000822774,419.0,41.0,,✓,表2_国内小镇书籍.xlsx,2026-02-01,国内小镇,1.37896988645713,0.134935000822774,22273.285714285714,0.014496147144506715,0.0012758160919153646,313.7142857142857,0.3641902856079994,-0.048733520216999344,0.05763676816615467
2026-02-02,国内小镇书籍,27442.0,0.0140660301727279,0.0013118577363166,386.0,36.0,,✓,表2_国内小镇书籍.xlsx,2026-02-02,国内小镇,1.40660301727279,0.13118577363166,23712.0,0.013717682298584985,0.0012822988237060802,320.42857142857144,0.15730431848852902,0.02539407653280087,0.023051500994977953
2026-02-03,国内小镇书籍,28719.0,0.0151467669487099,0.00153208677182353,435.0,44.0,,✓,表2_国内小镇书籍.xlsx,2026-02-03,国内小镇,1.51467669487099,0.153208677182353,25330.14285714286,0.013614453973344829,0.0013697450480420214,343.14285714285717,0.13378752587261922,0.11255045397818543,0.11851966467304811
2026-02-04,国内小镇书籍,28819.0,0.016204587251466,0.000902182587876054,467.0,26.0,,✓,表2_国内小镇书籍.xlsx,2026-02-04,国内小镇,1.6204587251466,0.09021825878760541,26830.571428571428,0.0135193241890645,0.0012880395624364448,365.7142857142857,0.07411055618856958,0.19862406025987264,-0.2995691947772994
